LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.004474273,0.019393939,0.009259259,0.023255814,0.017057569,0.002493766,0.042682927,0.004957507,0.043104356,0.053682449,0.000398339,0.006679035,0.011965407,0.04,0.000398337,0.006820621,0.013571665,0.011070111,0.020467836,0.055961071,0.006974717,0
0.024608501,0.018181818,0.009259259,0.037790698,0.021321962,0.007481297,0,0.020538244,0.08643687,0.042706839,0.000505466,0.010760668,0.017178059,0.06,0.000505463,0.01088009,0.021185038,0.014944649,0.041910331,0.058394161,0.023830282,0
0.004474273,0,0,0,0,0,0,0.002478754,0.040261153,0.015949307,3.28E-05,0.001855288,0.004264898,0.15,3.28E-05,0.001891689,0.003972195,0.004428044,0.00877193,0.0243309,0.003196745,0
0.006711409,0,0,0,0,0,0,0.003186969,0.068008705,0.010473458,2.40E-05,0.002226345,0.004738775,0.23,2.40E-05,0.00210185,0.006289308,0.003874539,0.012670565,0.01459854,0.003777972,0
0.017897092,0.007272727,0.009259259,0,0.006396588,0.004987531,0,0.010269122,0.06704342,0.057723577,0.000716194,0.011502783,0.020258263,0.04,0.000716194,0.011405924,0.023502152,0.018450185,0.024366472,0.04136253,0.011333915,1
0,0,0,0.011627907,0,0,0,0.001062323,0.018954684,0.007962697,3.86E-06,0.000371058,0.001421633,0.3,3.86E-06,0.000445307,0.001324065,0.001476015,0.002923977,0.01216545,0.002906132,0
0,0,0,0,0,0,0,0.001062323,0.019709362,0.004782401,1.45E-06,0.000371058,0.000947755,0.5,1.45E-06,0.000277822,0.000993049,0.000922509,0.002923977,0.00973236,0.001162453,0
0.015659955,0.007272727,0.009259259,0.011627907,0.006396588,0.002493766,0.012195122,0.009560907,0.052020078,0.037757054,0.000237782,0.00593692,0.010899183,0.06,0.000237784,0.005789611,0.013240649,0.009594096,0.018518519,0.03649635,0.011624528,0
0.004474273,0.00969697,0,0.005813953,0.008528785,0.009975062,0,0.004249292,0.107602934,0.024366332,0.000204657,0.007792208,0.014097856,0.1,0.000204656,0.007724842,0.016550811,0.012730627,0.026315789,0.02676399,0.004940424,0
0.006711409,0.002424242,0,0,0.002132196,0,0,0.003186969,0.035118818,0.030129125,0.000102233,0.00296846,0.006515816,0.08,0.000102232,0.003119253,0.005958292,0.006826568,0.009746589,0.03406326,0.003777972,0
0.008948546,0.002424242,0,0,0.002132196,0.002493766,0,0.003895184,0.034135982,0.019129603,4.00E-05,0.001855288,0.004264898,0.13,4.00E-05,0.001924593,0.00529626,0.003690037,0.009746589,0.0243309,0.004649811,0
0.03803132,0.203636364,0.009259259,0.049418605,0.179104478,0.142144638,0.341463415,0.101628895,0.367791077,0.058727881,0.004068104,0.063821892,0.086838052,0.04,0.004068104,0.063671498,0.095001655,0.082287823,0.108187135,0.04622871,0.094158675,1
0,0,0,0,0,0,0,0.000708215,0.009354488,0.003586801,3.86E-07,0,0.000473878,0.67,3.88E-07,9.90E-05,0.000331016,0.000553506,0.000974659,0.00729927,0.001162453,0
0.024608501,0.015757576,0,0.002906977,0.023454158,0.027431421,0,0.021600567,0.077328092,0.107819225,0.002882545,0.024489796,0.039687241,0.02,0.002882545,0.024576006,0.049321417,0.034317343,0.037037037,0.055961071,0.021505376,0
0.008948546,0.00969697,0.009259259,0.049418605,0.008528785,0.007481297,0.018292683,0.009560907,0.069447857,0.030129125,0.000202125,0.006307978,0.011609999,0.08,0.000202125,0.006167133,0.011916584,0.011439114,0.019493177,0.03406326,0.01453066,0
0.026845638,0.036363636,0,0.052325581,0.031982942,0.024937656,0.073170732,0.02868272,0.075924041,0.133285509,0.004325063,0.029684601,0.047980097,0.02,0.004325063,0.029828774,0.054617676,0.044280443,0.036062378,0.060827251,0.032839291,1
0.06935123,0.007272727,0,0.00872093,0.006396588,0.007481297,0,0.006728045,0.018112254,0.076518412,0.000339997,0.004081633,0.008648264,0.03,0.000339999,0.004084703,0.009268454,0.008302583,0.006822612,0.03892944,0.015693112,1
0.024608501,0.48969697,0,0.049418605,0.859275053,0.002493766,0,0.288243626,0.177612412,0.492611191,0.138190365,0.257884972,0.240848241,0,0.138190379,0.257888121,0.269116187,0.225092251,0.790448343,1,0.244986922,1
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002832861,0.031415634,0.025107604,6.35E-05,0.002226345,0.004857244,0.1,6.35E-05,0.002325245,0.004965243,0.004797048,0.009746589,0.03406326,0.002906132,0
0.004474273,0.002424242,0,0,0.002132196,0.002493766,0,0.005665722,0.068482572,0.020396939,9.13E-05,0.004081633,0.008292856,0.12,9.13E-05,0.004117112,0.00959947,0.007564576,0.016569201,0.0243309,0.005521651,0
0.011185682,0.019393939,0,0.014534884,0.017057569,0.004987531,0.030487805,0.012393768,0.048106287,0.056193209,0.000487101,0.007792208,0.013979386,0.04,0.000487104,0.007968647,0.015557762,0.013099631,0.021442495,0.053527981,0.013368207,1
0.017897092,0.065454545,0,0.020348837,0.057569296,0.044887781,0.115853659,0.044263456,0.138702657,0.115853659,0.00597007,0.047495362,0.069541524,0.02,0.005970071,0.047367443,0.08142999,0.062915129,0.064327485,0.063260341,0.04097646,0
0.002237136,0,0,0.005813953,0,0,0,0.002124646,0.045350837,0.009875658,1.41E-05,0.00148423,0.003317143,0.24,1.41E-05,0.001318728,0.003641178,0.003136531,0.007797271,0.01459854,0.003487358,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.004249292,0.034978413,0.013318986,1.99E-05,0.00148423,0.003554081,0.18,1.99E-05,0.001373154,0.004303211,0.003136531,0.006822612,0.01459854,0.003777972,0
0.031319911,0.04969697,0.009259259,0,0.044776119,0.019950125,0.030487805,0.023725212,0.074168978,0.15274988,0.005548141,0.033395176,0.052718872,0.02,0.005548139,0.033390737,0.041046011,0.059225092,0.032163743,0.082725061,0.024120895,1
0.004474273,0.029090909,0,0.066860465,0,0,0,0.013101983,0.057566078,0.063438546,0.000742519,0.010760668,0.019784386,0.04,0.000742517,0.010761342,0.018536908,0.020479705,0.018518519,0.04379562,0.018308631,0
0.046979866,0.104242424,0,0.020348837,0.091684435,0.10723192,0.237804878,0.060906516,0.196198533,0.09892396,0.006156697,0.057142857,0.084824073,0.02,0.006156698,0.057208978,0.087388282,0.083394834,0.065302144,0.051094891,0.058413252,1
0.002237136,0.002424242,0.009259259,0.002906977,0.002132196,0.002493766,0,0.003186969,0.037435501,0.010760402,1.39E-05,0.001113173,0.002843265,0.22,1.39E-05,0.001187486,0.002979146,0.002767528,0.007797271,0.01946472,0.004068585,0
0.020134228,0.065454545,0,0.005813953,0.057569296,0.044887781,0.024390244,0.065864023,0.138913265,0.153515065,0.010494846,0.06270872,0.094420092,0.02,0.010494844,0.06284904,0.117841774,0.081365314,0.059454191,0.053527981,0.057541412,1
0.024608501,0.016969697,0,0,0.014925373,0.017456359,0,0.018767705,0.105005441,0.073098996,0.001798715,0.022634508,0.039687241,0.03,0.001798715,0.022622963,0.043363125,0.037638376,0.029239766,0.03406326,0.018889858,0
0.008948546,0.00969697,0,0.011627907,0.008528785,0.007481297,0,0.006728045,0.035118818,0.037302726,0.000156684,0.003710575,0.008292856,0.06,0.000156684,0.003861308,0.008606422,0.008118081,0.009746589,0.02919708,0.008137169,0
0.013422819,0.004848485,0,0.002906977,0.004264392,0,0.012195122,0.005311615,0.03489066,0.03974175,0.000176603,0.004081633,0.008055918,0.06,0.000176602,0.004086188,0.008937438,0.007564576,0.012670565,0.03892944,0.006974717,0
0.006711409,0,0,0,0,0,0,0.001416431,0.01079364,0.021520803,1.60E-05,0.000742115,0.00189551,0.11,1.60E-05,0.00068466,0.001324065,0.002214022,0.001949318,0.02189781,0.002615519,0
0.004474273,0.007272727,0,0,0.006396588,0,0.012195122,0.003895184,0.017392678,0.046461023,0.000120378,0.002226345,0.004975714,0.05,0.000120377,0.002382022,0.00529626,0.004797048,0.006822612,0.04136253,0.004068585,0
0.004474273,0.007272727,0,0,0.006396588,0,0.018292683,0.003895184,0.021446874,0.021927308,3.30E-05,0.00148423,0.003317143,0.11,3.30E-05,0.0013854,0.003641178,0.003136531,0.005847953,0.0243309,0.004068585,0
0.004474273,0.002424242,0,0,0.002132196,0.002493766,0,0.003541076,0.041138685,0.017527499,4.06E-05,0.002226345,0.004501836,0.14,4.06E-05,0.002126342,0.00529626,0.004059041,0.011695906,0.02676399,0.003777972,0
0.008948546,0.004848485,0,0,0.004264392,0,0,0.004603399,0.041735407,0.024270684,7.89E-05,0.00296846,0.006160408,0.1,7.89E-05,0.002987021,0.007282357,0.005535055,0.012670565,0.02919708,0.005231037,1
0.013422819,0.004848485,0,0.002906977,0.004264392,0.004987531,0,0.00601983,0.025641476,0.059134385,0.000287509,0.00445269,0.009003673,0.04,0.00028751,0.004470018,0.011254551,0.007749077,0.010721248,0.03892944,0.007846556,0
0.002237136,0.004848485,0,0,0.004264392,0.004987531,0,0.010269122,0.03101197,0.094165471,0.000881347,0.008534323,0.018481223,0.03,0.000881346,0.008605189,0.01489573,0.020479705,0.007797271,0.03406326,0.009009009,0
0.006711409,0.007272727,0,0,0.006396588,0.002493766,0,0.005311615,0.033697216,0.016403635,2.91E-05,0.00148423,0.003672551,0.15,2.91E-05,0.001628958,0.00264813,0.004243542,0.006822612,0.02919708,0.005521651,0
0,0.004848485,0,0,0.004264392,0.004987531,0,0.005665722,0.038804451,0.031563845,0.000123972,0.003710575,0.008292856,0.08,0.000123974,0.003610575,0.010923535,0.006826568,0.009746589,0.01946472,0.004940424,0
0.008948546,0.004848485,0,0.00872093,0.004264392,0.002493766,0.012195122,0.006728045,0.101460213,0.018938307,0.000116678,0.005565863,0.010662244,0.13,0.000116676,0.005663688,0.014564714,0.008487085,0.024366472,0.02189781,0.008427783,0
0.011185682,0.004848485,0,0.026162791,0.004264392,0.002493766,0,0.007082153,0.043648426,0.042898135,0.000257649,0.005565863,0.010306836,0.06,0.000257649,0.005519953,0.012578616,0.00904059,0.01754386,0.04136253,0.010171462,0
0.004474273,0.021818182,0,0,0.036247335,0.042394015,0,0.021954674,0.098774966,0.051649928,0.000844822,0.015213358,0.023575406,0.05,0.000844824,0.015036537,0.026812314,0.021771218,0.043859649,0.058394161,0.019180471,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006974717,0
0.017897092,0.072727273,0,0.125,0.063965885,0.027431421,0.134146341,0.027974504,0.145933518,0.218077475,0.022250954,0.093877551,0.145598863,0.01,0.022250953,0.09379702,0.100628931,0.170664207,0.043859649,0.065693431,0.038070328,1
0.085011186,0.00969697,0,0.177325581,0.008528785,0.009975062,0,0.047450425,0.342711222,0.067216643,0.004965284,0.067903525,0.094657031,0.04,0.004965284,0.067902163,0.095994704,0.093911439,0.095516569,0.04622871,0.068875327,0
0.017897092,0.003636364,0,0,0.004264392,0.004987531,0,0.009206799,0.076257503,0.037852702,0.000350156,0.008534323,0.015637958,0.06,0.000350157,0.008505985,0.017212843,0.014760148,0.022417154,0.03406326,0.010171462,0
0.002237136,0.00969697,0,0,0.008528785,0.009975062,0,0.007436261,0.033416406,0.056623625,0.000343472,0.005565863,0.010780713,0.04,0.000343473,0.005576606,0.012909633,0.009594096,0.013645224,0.04136253,0.006684103,0
0.008948546,0.014545455,0,0,0.012793177,0.004987531,0.024390244,0.008852691,0.038523641,0.045432807,0.000254977,0.005194805,0.010069897,0.05,0.000254979,0.005159254,0.012578616,0.008671587,0.014619883,0.03649635,0.008718396,0
0.008948546,0.002424242,0.064814815,0.00872093,0.002132196,0,0,0.003895184,0.056056724,0.028837877,0.000149338,0.004823748,0.009122142,0.08,0.000149335,0.004762312,0.010261503,0.008487085,0.01754386,0.03406326,0.007555943,0
0.002237136,0,0,0,0,0,0,0.001416431,0.042507635,0.005475849,4.07E-06,0.000742115,0.00189551,0.44,4.07E-06,0.00068466,0.00264813,0.001476015,0.006822612,0.00973236,0.001743679,0
0.011185682,0.007272727,0,0.023255814,0.006396588,0.007481297,0.012195122,0.007790368,0.082593282,0.021377331,0.000120951,0.005194805,0.009714489,0.11,0.000120951,0.005202672,0.012909633,0.007933579,0.023391813,0.02676399,0.010462075,0
0.006711409,0.006060606,0.009259259,0,0.008528785,0,0,0.007436261,0.043806381,0.021520803,6.51E-05,0.002597403,0.005804999,0.11,6.51E-05,0.002778964,0.005958292,0.005719557,0.011695906,0.02919708,0.007555943,0
0,0.002424242,0,0,0.002132196,0,0,0.002478754,0.030309944,0.013318986,1.72E-05,0.001113173,0.003080204,0.18,1.72E-05,0.001190083,0.004303211,0.002398524,0.006822612,0.01459854,0.002324906,0
0.008948546,0,0,0,0,0,0,0.003541076,0.046579382,0.013151602,2.58E-05,0.001855288,0.004146428,0.18,2.58E-05,0.001805349,0.003641178,0.004428044,0.00877193,0.02189781,0.003777972,1
0.008948546,0,0,0,0,0,0,0.004603399,0.049352382,0.021162123,7.08E-05,0.00296846,0.006515816,0.11,7.08E-05,0.003077567,0.007613373,0.005904059,0.012670565,0.0243309,0.005521651,0
0.078299776,0.036363636,0,0,0.031982942,0.019950125,0.06097561,0.04072238,0.219769034,0.064371114,0.002919332,0.041558442,0.059234688,0.04,0.002919333,0.041694725,0.068851374,0.053874539,0.082846004,0.053527981,0.043882592,1
0.042505593,0.007272727,0,0.037790698,0.006396588,0.004987531,0.018292683,0.017705382,0.051405806,0.080989957,0.001081247,0.012244898,0.021798365,0.03,0.001081247,0.012273036,0.02714333,0.018819188,0.022417154,0.04622871,0.025573961,0
0,0.004848485,0,0,0.004264392,0.002493766,0.012195122,0.003186969,0.026659412,0.019727403,3.33E-05,0.00148423,0.003435612,0.12,3.33E-05,0.001550411,0.003641178,0.003321033,0.007797271,0.02919708,0.002906132,0
0.004474273,0.004848485,0,0,0.004264392,0.002493766,0.012195122,0.002124646,0.024061919,0.013940698,1.50E-05,0.001113173,0.002369388,0.17,1.50E-05,0.000989571,0.002317114,0.002398524,0.005847953,0.0243309,0.002615519,0
0.002237136,0.007272727,0,0,0.006396588,0.004987531,0,0.003895184,0.040629717,0.027666188,9.98E-05,0.003339518,0.006752754,0.09,9.98E-05,0.003314198,0.008937438,0.005535055,0.013645224,0.02919708,0.003777972,0
0.06935123,0.002424242,0,0.023255814,0.002132196,0.002493766,0,0.016997167,0.126645372,0.044835007,0.000816251,0.016697588,0.027247956,0.05,0.000816249,0.01673625,0.036411784,0.022140221,0.04288499,0.03649635,0.024992735,0
0.008948546,0.004848485,0,0,0.004264392,0.002493766,0,0.009560907,0.074713047,0.025442372,0.000154955,0.005565863,0.010543774,0.09,0.000154953,0.005600727,0.012909633,0.009225092,0.021442495,0.02919708,0.009299622,0
0.017897092,0.021818182,0.018518519,0.023255814,0.019189765,0.019950125,0,0.021954674,0.095036681,0.083094213,0.002104076,0.023376623,0.038739486,0.03,0.002104075,0.023277812,0.046011255,0.034686347,0.035087719,0.04379562,0.023539669,0
0.002237136,0.004848485,0,0,0.004264392,0.002493766,0,0.002478754,0.01828776,0.019727403,2.28E-05,0.001113173,0.002606326,0.12,2.28E-05,0.001063171,0.003641178,0.00202952,0.005847953,0.02189781,0.002615519,0
0.006711409,0.046060606,0,0.011627907,0.040511727,0.017456359,0.079268293,0.017705382,0.110305732,0.048063128,0.000816761,0.015584416,0.027247956,0.05,0.000816759,0.015624467,0.029460444,0.02601476,0.030214425,0.03406326,0.017436792,0
0.004474273,0.024242424,0,0,0.040511727,0.047381546,0,0.024787535,0.101126751,0.115949307,0.00435859,0.034508349,0.048809383,0.02,0.00435859,0.034559792,0.051969547,0.04704797,0.066276803,0.102189781,0.021214763,1
0.004474273,0.046060606,0,0,0.040511727,0.002493766,0.073170732,0.017351275,0.120186739,0.019010043,0.000139253,0.006679035,0.012202346,0.13,0.000139252,0.006734033,0.01754386,0.009225092,0.029239766,0.02189781,0.015402499,0
0.004474273,0.002424242,0,0,0.002132196,0.002493766,0,0.056657224,0.350521254,0.072357724,0.005884024,0.074211503,0.111124274,0.03,0.005884026,0.074755687,0.154253558,0.087084871,0.075048733,0.0243309,0.046788724,1
0.020134228,0.007272727,0,0.031976744,0.006396588,0.007481297,0,0.010269122,0.075643231,0.04964132,0.000597679,0.011131725,0.019192039,0.05,0.000597682,0.011068604,0.019529957,0.01900369,0.026315789,0.04622871,0.01453066,1
0.020134228,0.024242424,0.009259259,0.069767442,0.021321962,0.02244389,0.054878049,0.020892351,0.083172453,0.047345768,0.000597746,0.011502783,0.019902855,0.05,0.00059774,0.011606064,0.021847071,0.018819188,0.029239766,0.04379562,0.02731764,1
0.004474273,0.012121212,0.009259259,0,0.010660981,0.004987531,0,0.004957507,0.047702622,0.02721186,0.000113141,0.003710575,0.007463571,0.09,0.000113144,0.003823828,0.008606422,0.006826568,0.015594542,0.03406326,0.005231037,1
0.008948546,0.019393939,0,0,0.017057569,0,0.042682927,0.011331445,0.033697216,0.062099474,0.000416549,0.006307978,0.011609999,0.04,0.000416551,0.006167133,0.013571665,0.010516605,0.014619883,0.04622871,0.010752688,0
0.017897092,0.00969697,0,0.014534884,0.008528785,0.009975062,0.012195122,0.012393768,0.068271965,0.044835007,0.000440028,0.00890538,0.016348774,0.05,0.00044003,0.009022294,0.019860973,0.014391144,0.023391813,0.03649635,0.014240046,0
0,0.00969697,0,0,0.014925373,0.017456359,0,0.009915014,0.088560497,0.033476805,0.000318198,0.00890538,0.015519488,0.07,0.000318199,0.008737792,0.018536908,0.013837638,0.027290448,0.03406326,0.008427783,0
0.002237136,0.002424242,0,0.00872093,0.002132196,0.002493766,0,0.002478754,0.02632595,0.007173601,4.34E-06,0.000742115,0.001777041,0.33,4.34E-06,0.000556634,0.001986097,0.001660517,0.003898635,0.00973236,0.003487358,0
0.002237136,0,0,0.005813953,0,0,0,0.001416431,0.007265962,0.035868006,2.99E-05,0.000742115,0.002843265,0.07,2.99E-05,0.000767413,0.001986097,0.003321033,0.000974659,0.01216545,0.002324906,1
0.024608501,0.016969697,0.055555556,0.011627907,0.014925373,0.014962594,0,0.010977337,0.056670996,0.053228121,0.000514983,0.00890538,0.016230304,0.04,0.000514984,0.008893402,0.018205892,0.015129151,0.020467836,0.04136253,0.015693112,0
0,0,0,0.002906977,0,0,0,0.001416431,0.024290077,0.007173601,4.01E-06,0.000371058,0.001421633,0.33,4.01E-06,0.000513464,0.001655081,0.001291513,0.004873294,0.01459854,0.001743679,0
0,0,0,0,0,0,0,0.000708215,0.033995577,0.005978001,3.90E-06,0.000742115,0.001658571,0.4,3.90E-06,0.000599062,0.001986097,0.001476015,0.005847953,0.01216545,0.00087184,0
0.015659955,0.004848485,0,0,0.006396588,0.007481297,0,0.014164306,0.066007933,0.055906265,0.000661676,0.010760668,0.016941121,0.04,0.000661678,0.010877987,0.018867925,0.015867159,0.038011696,0.077858881,0.014240046,0
0,0.002424242,0.009259259,0,0.002132196,0.002493766,0,0.000708215,0.013900102,0.009564802,4.08E-06,0.000371058,0.001184694,0.25,4.08E-06,0.000392118,0.001324065,0.001107011,0.002923977,0.01459854,0.001162453,0
0.006711409,0.002424242,0,0,0.002132196,0.002493766,0,0.004957507,0.087191548,0.011621234,3.78E-05,0.00296846,0.006160408,0.21,3.78E-05,0.002987021,0.008275405,0.00498155,0.01754386,0.01703163,0.005231037,0
0.031319911,0.014545455,0,0,0.023454158,0.002493766,0,0.024787535,0.075432623,0.043950263,0.000466946,0.009647495,0.016111835,0.05,0.000466943,0.009769544,0.016219795,0.016051661,0.031189084,0.058394161,0.024702121,1
0.06935123,0.014545455,0.009259259,0.066860465,0.012793177,0.009975062,0.018292683,0.020184136,0.062848819,0.072979436,0.001073316,0.013358071,0.024167753,0.03,0.001073318,0.013519277,0.025819265,0.023247232,0.022417154,0.04379562,0.032839291,0
0.129753915,0.16,0,0.098837209,0.142857143,0.027431421,0.097560976,0.131373938,0.0650953,0.512912482,0.054913086,0.098330241,0.159578249,0,0.054913085,0.09842005,0.185700099,0.14501845,0.033138402,0.063260341,0.134844522,1
0.015659955,0.007272727,0,0,0.006396588,0.004987531,0,0.009560907,0.057109762,0.037494022,0.000257401,0.006307978,0.012320815,0.06,0.000257399,0.006312476,0.013571665,0.011623616,0.016569201,0.03163017,0.010171462,0
0.03803132,0.029090909,0.046296296,0.011627907,0.031982942,0.02244389,0.018292683,0.031515581,0.081645547,0.114036346,0.003403906,0.027458256,0.041227343,0.02,0.003403906,0.027442176,0.050314465,0.036162362,0.049707602,0.077858881,0.03458297,1
0.008948546,0.014545455,0,0.005813953,0.012793177,0.009975062,0,0.011685552,0.074379585,0.044930655,0.000481295,0.010018553,0.016467243,0.05,0.000481295,0.009848462,0.020523006,0.014206642,0.032163743,0.0486618,0.011624528,1
0.008948546,0.014545455,0,0.005813953,0.012793177,0.009975062,0.036585366,0.004249292,0.031766647,0.046628407,0.000221436,0.00445269,0.009003673,0.05,0.000221434,0.004365618,0.008606422,0.009225092,0.009746589,0.03649635,0.005521651,0
0.011185682,0.041212121,0,0.01744186,0.036247335,0.014962594,0.097560976,0.01203966,0.076678718,0.06456241,0.001024727,0.014471243,0.0247601,0.04,0.001024727,0.014590859,0.026812314,0.023616236,0.029239766,0.0486618,0.01365882,0
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002478754,0.036856331,0.004782401,2.70E-06,0.000371058,0.001658571,0.5,2.70E-06,0.000519525,0.001324065,0.001845018,0.003898635,0.00973236,0.002324906,0
